"tooltip-project-subtitle","Create a single phrase for the subtitle that explains just what your initiative is about, that gives a taste of what it's for and what it consists of. It will appear together with the project title.",NULL,"overview"
"tooltip-project-support","Advice on editing existing collaborations",NULL,"supports"
"tooltip-project-support-description","Briefly explain the kind of help that your project needs, to help people see what is needed and encourage them to collaborate.",NULL,"supports"
"tooltip-project-support-support","Descriptive title about the needed collaboration",NULL,"supports"
"tooltip-project-support-type","Choose if the project needs help with concrete tasks or rather loans of material, infrastructure, etc.",NULL,"supports"
"tooltip-project-support-type-lend","Temporary loan of material needed for the project, or the loan of infrastructure or space during a given period of time. It might also imply permanent loans, that is, gifts :)",NULL,"types"
"tooltip-project-support-type-task","This collaboration requires a skill in a specific task, either via computer or in person.",NULL,"types"
"tooltip-project-supports","In WinnersFund, projects can be supported in other ways besides just monetary. There are people who can't help economically but have plenty to offer in terms of their talent, time, energy, and more.",NULL,"supports"
"tooltip-project-totals","This graph shows the sum of essential expenses (the minimum necessary to complete the project) and the sum of secondary expenses (optimal amount) for the two rounds of financing. The first round lasts 40 days, in order to obtain the minimum essential amount. Only those that achieve this level of financing can opt to continue with the second round, for an additional 40 days, in order to achieve the optimal amount of funds. In the second round (in contrast with the first), you get everything you have raised even if you don't reach the full goal.  ",NULL,"costs"
"tooltip-project-usubs","Check if you subtitled the video to other languages with Universal Subtitles: http://www.universalsubtitles.org/",NULL,"overview"
"tooltip-project-video","Consider publishing and linking a video (YouTube, Vimeo or Giss.tv) where you briefly explain to the camera your vision for your project. This is something that might compliment the principal video, by letting you transmit your need or originality in the most direct way possible. If you find it hard speaking to the camera, maybe there's someone else you know and who is following the project that might complete this step as a ""fan"". Feeling empathy for and seeing the person on the other side of the project is a key component for certain kinds of co-financiers.",NULL,"overview"
"tooltip-user-about","As a social network, WinnersFund attempts to help spread the word about and finance interesting projects among the largest amount of people possible. To that end, it's important to share information about your skills and experience (professional, academic, hobbies, etc.)",NULL,"profile"
"tooltip-user-avatar_upload","Tooltip text for user image",NULL,"profile"
"tooltip-user-contribution","Briefly explain your skills and the areas in which you could help (translating, marketing, testing, programming, teaching, etc.)",NULL,"profile"
"tooltip-user-facebook","This social network can help you spread the word about WinnersFund projects that interest you with your friends and family.",NULL,"profile"
"tooltip-user-google","The Google+ social network is pretty new, but you can specify your user id if you use it already.",NULL,"profile"
"tooltip-user-identica","This channel can help you spread the word about WinnersFund projects in the open source community.",NULL,"profile"
"tooltip-user-image","You don't have to add a profile picture, but it does help other users to identify you.",NULL,"personal"
"tooltip-user-interests","Indicate the kind of projects you might be interested in co-financing or in supporting with other resources, knowledge or skills. These categories cut across boundaries; you can select more than one.",NULL,"profile"
"tooltip-user-keywords","As you enter text, the system will suggest key words that have already been created by other users. These categories help link your profile with specific other people and projects.",NULL,"profile"
"tooltip-user-linkedin","This social network can help you spread the word about interesting WinnersFund projects with your professional contacts.",NULL,"profile"
"tooltip-user-location","This information is important so that we can connect you with a local WinnersFund group.",NULL,"profile"
"tooltip-user-name","Your screen name or nickname on WinnersFund. You can change it whenever you like. (Note: it's not the same as your user name, which cannot be changed.)",NULL,"profile"
"tooltip-user-twitter","This social network can help spread the word about WinnersFund projects quickly and virally.",NULL,"profile"
"tooltip-user-webs","Indicate the URL addresses of personal or other websites that you are associated with.",NULL,"profile"
"translate-home-guide","Note to the translator",NULL,"general"
"user-account-inactive","The account is deactivated.",NULL,"general"
"user-activate-already-active","The account is already active.",NULL,"register"
"user-activate-fail","Error upon activating the user account",NULL,"general"
"user-activate-success","The account has been activated correctly.",NULL,"register"
"user-changeemail-fail","Error while changing the email",NULL,"general"
"user-changeemail-success","The email address has been successfully changed.",NULL,"dashboard"
"user-changeemail-title","Change email",NULL,"dashboard"
"user-changepass-confirm","Confirm new password",NULL,"dashboard"
"user-changepass-new","New password",NULL,"dashboard"
"user-changepass-old","Current password",NULL,"dashboard"
"user-changepass-title","Change password",NULL,"dashboard"
"user-email-change-sended","We have sent you an email so that you can confirm the change of address",NULL,"dashboard"
"user-login-required","You have to <a href=""/user/login"">sign in</a> to interact with the WinnersFund community",NULL,"bluead"
"user-login-required-access","You have to sign in or ask for permission to get access to this section",NULL,"bluead"
"user-login-required-to_create","You have to sign in to create a project",NULL,"bluead"
"user-login-required-to_invest","You have to sign in to co-finance this project",NULL,"bluead"
"user-login-required-to_message","You have to sign in to send messages",NULL,"bluead"
"user-login-required-to_see","You have to sign in to see this page",NULL,"bluead"
"user-login-required-to_see-supporters","You have to sign in to see the other co-financiers",NULL,"bluead"
"user-message-send_personal-header","Send a message to the user",NULL,"public_profile"
"user-password-changed","You have changed your password",NULL,"dashboard"
"user-personal-saved","Updated personal information",NULL,"dashboard"
"user-prefer-saved","Your notification preferences were saved correctly",NULL,"dashboard"
"user-preferences-mailing","Disable newsletter subscription",NULL,"dashboard"
"user-preferences-rounds","Disable progress notifications from the projects I'm backing",NULL,"dashboard"
"user-preferences-threads","Disable answer notifications to the messages I start",NULL,"dashboard"
"user-preferences-updates","Disable news notifications from the projects I'm backing",NULL,"dashboard"
"user-profile-saved","Profile updated",NULL,"dashboard"
"user-register-success","The user was registered correctly. We are sending you an activation email now.",NULL,"general"
"user-save-fail","There was a problem saving the data",NULL,"dashboard"
"validate-cost-field-dates","Specify the beginning and ending dates for the expense in order to better evaluate the project.",NULL,"costs"
"validate-project-costs-any_error","Some information is missing from the breakdown of the expense",NULL,"costs"
"validate-project-field-about","The project description is too short",NULL,"overview"
"validate-project-field-costs","We recommend that you break it down into least 5 distinct expenses to make it easier to evaluate your project to see whether it should be published on WinnersFund.",NULL,"costs"
"validate-project-field-currently","Indicate the current status of the project in order to facilitate the evaluation of the project and to determine whether it should be published on WinnersFund.",NULL,"overview"
"validate-project-field-description","The project description is too short",NULL,"overview"
"validate-project-individual_rewards","Indicate up to 5 individual rewards in order to improve the score",NULL,"rewards"
"validate-project-individual_rewards-any_error","Some information about individual rewards is missing.",NULL,"rewards"
"validate-project-social_rewards","You have to specify at least one collective benefit",NULL,"general"
"validate-project-social_rewards-any_error","Some information is missing about collective benefits.",NULL,"rewards"
"validate-project-total-costs","The optimal cost cannot exceed the minimum cost by more than 50%. You have to either raise the essential costs or lower the supplemental costs. ",NULL,"general"
"validate-project-userProfile-any_error","There's an error in the URL address",NULL,"profile"
"validate-project-userProfile-web","We recommend you list some websites",NULL,"profile"
"validate-project-value-contract_email","The email address is incorrect.",NULL,"register"
"validate-project-value-contract_nif","The NIF is incorrect",NULL,"personal"
"validate-project-value-description","The project description is too short",NULL,"overview"
"validate-project-value-entity_cif","The Business number (CIF) is not valid.",NULL,"personal"
"validate-project-value-keywords","Write down at least five key words about the project that will help facilitate its evaulation by WinnersFund.",NULL,"overview"
"validate-project-value-phone","The format of the telephone number is incorrect",NULL,"personal"
"validate-register-value-email","The email address you entered is not valid",NULL,"register"
"validate-social_reward-license","Indicate a license in order to improve the score",NULL,"rewards"
"validate-user-field-about","Tell us about yourself so that we can better evaluate your project and determine its suitability for publishing on WinnersFund.",NULL,"profile"
"validate-user-field-avatar","Add a profile image to help us evaluate your project and determine whether it is suitable for publication on WinnersFund.",NULL,"profile"
"validate-user-field-contribution","Explain what you could bring to WinnersFund to improve the evaluation of the project to determine whether it should be published on the platform.",NULL,"profile"
"validate-user-field-facebook","Add your Facebook user name to help us evaluate your project and whether it is suitable for publication on WinnersFund.",NULL,"profile"
"validate-user-field-interests","Select an interest to help us evaluate your project and determine if it is suitable for publication on WinnersFund.",NULL,"profile"
"validate-user-field-keywords","Indicate up to 5 key words that define you, to help evaluate your project and decide if it is suitable for publication on WinnersFund.",NULL,"profile"
"validate-user-field-linkedin","The LinkedIn field is not valid",NULL,"profile"
"validate-user-field-location","The place of residence of the user is not valid",NULL,"profile"
"validate-user-field-name","Enter your complete name to help us evaluate your project and see whether it is suitable for publishing on WinnersFund.",NULL,"profile"
"validate-user-field-twitter","The Twitter user name is not valid",NULL,"profile"
"validate-user-field-web","Please enter the address (URL) of the website",NULL,"profile"
"validate-user-field-webs","Enter the address of your website to help us evaluate your project and determine if it is suitable for publishing on WinnersFund.",NULL,"profile"
"wof-embed-button","Publish wall of backers",NULL,"wof"
"wof-embed-title","Publish this widget",NULL,"wof"
"wof-follow","Follow",NULL,"wof"
"wof-here","You could be here",NULL,"wof"
"wof-join-comunity","Join the group of people who are making this project possible!",NULL,"wof"
"wof-join-group","Join the group of people who are making this project possible!",NULL,"wof"
"wof-support","Back it up",NULL,"wof"
"wof-title","WALL OF BACKERS",NULL,"wof"
"call-header-social_spread","Spread the word!",NULL,
"contact-form-tags","[user] I have a problem with my account;
[new promoter] I have a project;
[new promoter 2] I have a question on the project form;
[development] I need help with tech questions;
[service] I'd like to contract your services;
[other] I have another question;",NULL,
"contact-tag-field","Type of question",NULL,
"contract-accounts_title","Project bank accounts",NULL,
"contract-bank_account","Bank account",NULL,
"contract-bank_owner","Bank account title",NULL,
"contract-paypal_account","Email address vinculated to your Paypal account:",NULL,
"contract-paypal_owner","Paypal account title",NULL,
"mandatory-call-field-amount","It is mandatory to enter an amount in this field",NULL,
"mandatory-call-field-apply","mandatory-call-field-apply",NULL,
"mandatory-call-field-category","It is mandatory to enter a description in this field",NULL,
"mandatory-call-field-description","It is mandatory to enter a description in this field",NULL,
"mandatory-call-field-icons","It is mandatory to enter an image in this field",NULL,
"mandatory-call-field-image","It is mandatory to enter an image in this field",NULL,
"mandatory-call-field-legal","It is mandatory to enter a something in this field",NULL,
"mandatory-call-field-location","It is mandatory to enter a locatie in this field",NULL,
"mandatory-call-field-logo","It is mandatory to enter a logo in this field",NULL,
"mandatory-call-field-name","It is mandatory to enter a name in this field",NULL,
"mandatory-call-field-resources","It is mandatory to enter something in this field",NULL,
"mandatory-call-field-scope","It is mandatory to enter a scope in this field",NULL,
"mandatory-call-field-subtitle","It is mandatory to enter a subtitle in this field",NULL,
"mandatory-call-field-whom","It is mandatory to enter a name in this field",NULL,
"node-footer-about","Network for cofinancing and collaborations of creative projects that serve the common good <a href=""/project/create"">Do you have an open DNA project?</a>",NULL,
"node-footer-help-what","What is Crowdfunding?",NULL,
"node-footer-help-why","How is WinnersFund different?",NULL,
"node-footer-investors-donate","Donations and tax relief",NULL,
"node-footer-investors-invest","How to help a project",NULL,
"node-footer-investors-payment","How payments work",NULL,
"node-footer-title-creators","Initiators",NULL,
"node-footer-title-help","Need help?",NULL,
"node-footer-title-investors","Backers",NULL,
"node-footer-title-social","Follow us",NULL,
"node-header-sponsorby","With the support of:",NULL,
"node-home-calls-headers","Convocations",NULL,
"node-home-posts-header","News",NULL,
"node-side-searcher-byreward","For returns",NULL,
"node-side-searcher-outdate","Urgent",NULL,
"node-side-searcher-popular","Popular",NULL,
"node-side-searcher-promote","Highlights",NULL,
"node-side-searcher-recent","Recent",NULL,
"node-side-searcher-success","Successful",NULL,
"node-side-summary-amount","Money collected",NULL,
"node-side-summary-investors","Backers",NULL,
"node-side-summary-success","Success",NULL,
"node-side-summary-supporters","Backers",NULL,
"proj-widget-my_invest","My contribution",NULL,
"project-invest-confirm","You're one step away from becoming a backer of this project...",NULL,
"project-langs-header","Project in:",NULL,
"project-menu_title-home","Social impact: this project opens its code, shares knowledge, data or digital files in return for your backing.",NULL,
"project-menu_title-messages","Not only money: you can also give support with your talent, materials, contacts, knowledge...",NULL,
"project-menu_title-needs","Transparency of costs: detailed budget of minimum and optimum economic needs.",NULL,
"project-menu_title-supporters","Social network of support: co-financers are as much important as people creating this project.",NULL,
"project-menu_title-updates","Feedback and news: get informed about the project' progress directly via its creators.",NULL,
"regular-community","Community",NULL,
"tooltip-project-paypal","<p>Besides our secure bank payment gateway, you may receive contributions through PayPal</strong>. To do so, please write here an email address vinculated to an enabled PayPal account.</p>
<p>Although it is not compulsory to have a PayPal account to receive the collected funds for your project, it is highly recommended. <strong>If you don't submit an enabled and verified PayPal account before we publish your campaign, contributions via PayPal won't be allowed.</strong></p>
<p>This account cannot be changed later. Contact us if you need to modify it.</p>
<p><strong>IMPORTANT: Note that you cannot use this same PayPal account to make contributions to your own project as it would generate a system error.</strong></p>",NULL,
"user-login-required-login","If you're allready registered, you must start session, otherwise, you must create a new user profile",NULL,
"validate-project-paypal_account","The PayPal account provided here should be similar to an email address.",NULL,
"admin_no_permission","Don't have permission to access <strong>%s</strong>","1","general"
"assign-call-failed","It has not been able to allocate",NULL,"call_dash"
"call-field-resources","Irrigation resources",NULL,"call_form"
"contact-captcha-refresh","Refresh image",NULL,"contact"
"dashboard-menu-projects-commons","Returns",NULL,"dashboard"
"dashboard-menu-projects-messegers","Participants",NULL,"dashboard"
"dashboard-rewards-address","Delivery Address:",NULL,"dashboard"
"dashboard-rewards-all_filter","All",NULL,"dashboard"
"dashboard-rewards-amount_group","Contributions of ",NULL,"dashboard"
"dashboard-rewards-amount_order","By Amount",NULL,"dashboard"
"dashboard-rewards-choosen","Expected rewards:",NULL,"dashboard"
"dashboard-rewards-date_order","By date",NULL,"dashboard"
"dashboard-rewards-fulfilled_filter","Fulfilled",NULL,"dashboard"
"dashboard-rewards-fulfilled_status","Accomplished",NULL,"dashboard"
"dashboard-rewards-group_msg","message to that group",NULL,"dashboard"
"dashboard-rewards-investors_table","<p>If you want to manage it offline you can <a href=""/dashboard/projects/rewards/table"" id=""sacaexcel"" target=""_blank"">remove the co-financers table</a></p>","1","dashboard"
"dashboard-rewards-issue","Incidence!",NULL,"dashboard"
"dashboard-rewards-massive_msg","Groups messages",NULL,"dashboard"
"dashboard-rewards-massive_msg-all","To all the co-funancers of this project",NULL,"dashboard"
"dashboard-rewards-massive_msg-all_alert","all is all, does not consider the rest marked",NULL,"dashboard"
"dashboard-rewards-notice","THIS IS A RETURN OPTION VIEW THAT IS CHOOSED BY THE CO-FINANCERS.<br />YOU DON'T HAVE TO MANAGE THOSE RETURNS UNTIL REACHING THE MINIMUM OF THE DESIRED AMOUNT","1","dashboard"
"dashboard-rewards-num_taken","committed",NULL,"dashboard"
"dashboard-rewards-pending_filter","pending",NULL,"dashboard"
"dashboard-rewards-pending_status","pending",NULL,"dashboard"
"dashboard-rewards-process","apply marked",NULL,"dashboard"
"dashboard-rewards-process_alert","Watch out! Marking as done can not be uncheck. Shale we Continue?",NULL,"dashboard"
"dashboard-rewards-resigns","Resignation to reward",NULL,"dashboard"
"dashboard-rewards-resign_filter","Donations",NULL,"dashboard"
"dashboard-rewards-reward_order","By return",NULL,"dashboard"
"dashboard-rewards-thanks","Thank You / Donation",NULL,"dashboard"
"dashboard-rewards-user_msg","Individual to ",NULL,"dashboard"
"dashboard-rewards-user_order","By user",NULL,"dashboard"
"dashboard-translate-doing_call","You are translating the call <strong>%s</strong>. The original language is <strong>%s</strong>","1","dashboard"
"dashboard-translate-doing_node","You are translating the node <strong>%s</strong>. The original language is <strong>Español</strong>","1","dashboard"
"dashboard-translate-doing_profile","You are translating your personal profile.",NULL,"dashboard"
"dashboard-translate-doing_project","You are translating the project <strong>%s</strong>. The original language is <strong>%s</strong>","1","dashboard"
"dashboard-translate-select_call","Select the call to translate",NULL,"dashboard"
"dashboard-translate-select_node","Select the node to translate",NULL,"dashboard"
"dashboard-translate-select_profile","Go to translate your personal profile",NULL,"dashboard"
"dashboard-translate-select_project","Select project to translate",NULL,"dashboard"
"discover-group-fulfilled-header","They have met the collective returns",NULL,"discover"
"error-contact-captcha","The reCAPTCHA wasn't entered correctly. Try it again.",NULL,"contact"
"fancybox","Fancybox text",NULL,"general"
"footer-resources-source_code","AGPL3 source code",NULL,"footer"
"guide-call-user-information","Step 1 the convening public data",NULL,"call_form"
"guide-user-register","Text Guide at a new user registration.",NULL,"register"
"home-patrons-header","Recommend",NULL,"home"
"imperative-register","Register",NULL,"invest"
"invest-abitmore","for %s more serious %s",NULL,"invest"
"invest-address-maildest-field","Recipient's email",NULL,"invest"
"invest-address-msgdest-field","Message for the recipient",NULL,"invest"
"invest-address-myemail-field","Your email",NULL,"invest"
"invest-address-mymail-field","Your email",NULL,"invest"
"invest-paypal_disabled","
This project has disabled the option of payment via PayPal. <a href=""/faq/investors#q2"">More information</a>","1","invest"
"investing_closed","More contributions in this campaign are not allowed",NULL,"invest"
"mandatory-support-field-name","It is mandatory to put a name to the collaboration",NULL,"supports"
"message-cookies","We use own and third-party cookies to improve your experience and our services, analyzing the navigation on our website. If you continue browsing, is that you give your consent for its use. You can get more information on our<a href=""/legal/cookies"">Cookie policy</a>.","1","bluead"
"overview-field-options-scope_global","Global",NULL,"overview"
"personal-field-location","Local",NULL,"personal"
"profile_patron-invest_on-header","I also co-finance",NULL,"public_profile"
"project-not_published","This project is not yet public",NULL,"project"
"project-view-metter-day_created","Created the",NULL,"project"
"project-view-metter-day_updated","Received the",NULL,"project"
"social-account-facebook","http://www.facebook.com/pages/WinnersFund",NULL,"social"
"social-account-google","https://plus.google.com/WinnersFund",NULL,"social"
"social-account-identica","http://identi.ca/WinnersFund",NULL,"social"
"social-account-twitter","http://twitter.com/WinnersFund",NULL,"social"
"tooltip-call-apply","tooltip-call-apply",NULL,"call_form"
"tooltip-call-backimage","tooltip-call-backimage",NULL,"call_form"
"tooltip-call-call_location","tooltip-call-call_location",NULL,"call_form"
"tooltip-call-category","tooltip-call-category",NULL,"call_form"
"tooltip-call-days","tooltip-call-days",NULL,"call_form"
"tooltip-call-description","tooltip-call-description",NULL,"call_form"
"tooltip-call-dossier","tooltip-call-dossier",NULL,"call_form"
"tooltip-call-icons","tooltip-call-icons",NULL,"call_form"
"tooltip-call-image","tooltip-call-image",NULL,"call_form"
"tooltip-call-legal","tooltip-call-legal",NULL,"call_form"
"tooltip-call-logo","tooltip-call-logo",NULL,"call_form"
"tooltip-call-maxdrop","tooltip-call-maxdrop",NULL,"call_form"
"tooltip-call-name","tooltip-call-name",NULL,"call_form"
"tooltip-call-resources","tooltip-call-resources",NULL,"call_form"
"tooltip-call-scope","tooltip-call-scope",NULL,"call_form"
"tooltip-call-subtitle","tooltip-call-subtitle",NULL,"call_form"
"tooltip-call-whom","tooltip-call-whom",NULL,"call_form"
"tooltip-project-contract_surname","P2-Advice-5  Advice to fill the name of the person responsible for the project",NULL,"personal"
"tooltip-updates-allow_comments","tooltip-updates-allow_comments",NULL,"project"
"tooltip-updates-date","tooltip-updates-date",NULL,"project"
"tooltip-updates-home","Texto tooltip-updates-home",NULL,"project"
"tooltip-updates-image","tooltip-updates-image",NULL,"project"
"tooltip-updates-image_upload","tooltip-updates-image_upload",NULL,"project"
"tooltip-updates-media","tooltip-updates-media",NULL,"project"
"tooltip-updates-tags","Texto tooltip-updates-tags",NULL,"project"
"tooltip-updates-text","tooltip-updates-text",NULL,"project"
"tooltip-updates-title","tooltip-updates-title",NULL,"project"
"user-message-restricted","You can only receive messages of your co-financiers",NULL,"public_profile"
