"validate-user-field-twitter","es","The Twitter user name is not valid"
"validate-user-field-web","es","Please enter the address (URL) of the website"
"validate-user-field-webs","es","Enter the address of your website to help us evaluate your project and determine if it is suitable for publishing on SiteName."
"wof-embed-button","es","Publish wall of backers"
"wof-embed-title","es","Publish this widget"
"wof-follow","es","Follow"
"wof-here","es","You could be here"
"wof-join-comunity","es","Join the group of people who are making this project possible!"
"wof-join-group","es","Join the group of people who are making this project possible!"
"wof-support","es","Back it up"
"wof-title","es","WALL OF BACKERS"
