"validate-user-field-twitter","en","The Twitter user name is not valid"
"validate-user-field-web","en","Please enter the address (URL) of the website"
"validate-user-field-webs","en","Enter the address of your website to help us evaluate your project and determine if it is suitable for publishing on SiteName."
"wof-embed-button","en","Publish wall of backers"
"wof-embed-title","en","Publish this widget"
"wof-follow","en","Follow"
"wof-here","en","You could be here"
"wof-join-comunity","en","Join the group of people who are making this project possible!"
"wof-join-group","en","Join the group of people who are making this project possible!"
"wof-support","en","Back it up"
"wof-title","en","WALL OF BACKERS"
